Companies,Types,Years,Currencies,Account,Description,Period,Amount
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3316-      ,General Work In Progress           ,1,0
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3316-      ,General Work In Progress           ,2,0
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3316-      ,General Work In Progress           ,3,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3316-      ,General Work In Progress           ,4,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3316-      ,General Work In Progress           ,5,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3316-      ,General Work In Progress           ,6,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3316-      ,General Work In Progress           ,7,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3316-      ,General Work In Progress           ,8,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3316-      ,General Work In Progress           ,9,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3316-      ,General Work In Progress           ,10,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3316-      ,General Work In Progress           ,11,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3316-      ,General Work In Progress           ,12,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3316-      ,General Work In Progress           ,1,0
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3316-      ,General Work In Progress           ,2,0
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3316-      ,General Work In Progress           ,3,0
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3316-      ,General Work In Progress           ,4,"210,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3316-      ,General Work In Progress           ,5,"210,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3316-      ,General Work In Progress           ,6,"210,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3316-      ,General Work In Progress           ,7,"210,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3316-      ,General Work In Progress           ,8,"210,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3316-      ,General Work In Progress           ,9,"210,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3316-      ,General Work In Progress           ,10,"210,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3316-      ,General Work In Progress           ,11,"210,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3316-      ,General Work In Progress           ,12,"210,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-96-17-1 -3316-      ,General Work In Progress           ,1,0
PLATTERIVER,BUDGET,2016,Home,PR-107301-96-17-1 -3316-      ,General Work In Progress           ,2,0
PLATTERIVER,BUDGET,2016,Home,PR-107301-96-17-1 -3316-      ,General Work In Progress           ,3,0
PLATTERIVER,BUDGET,2016,Home,PR-107301-96-17-1 -3316-      ,General Work In Progress           ,4,"25,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-96-17-1 -3316-      ,General Work In Progress           ,5,"25,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-96-17-1 -3316-      ,General Work In Progress           ,6,"25,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-96-17-1 -3316-      ,General Work In Progress           ,7,"25,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-96-17-1 -3316-      ,General Work In Progress           ,8,"25,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-96-17-1 -3316-      ,General Work In Progress           ,9,"25,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-96-17-1 -3316-      ,General Work In Progress           ,10,"25,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-96-17-1 -3316-      ,General Work In Progress           ,11,"25,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-96-17-1 -3316-      ,General Work In Progress           ,12,"25,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3317-      ,General Work In Progress           ,1,"1,044.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3317-      ,General Work In Progress           ,2,"1,392.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3317-      ,General Work In Progress           ,3,"1,392.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3317-      ,General Work In Progress           ,4,"1,392.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3317-      ,General Work In Progress           ,5,"1,392.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3317-      ,General Work In Progress           ,6,"1,392.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3317-      ,General Work In Progress           ,7,"1,392.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3317-      ,General Work In Progress           ,8,"1,392.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3317-      ,General Work In Progress           ,9,"1,392.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3317-      ,General Work In Progress           ,10,"1,392.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3317-      ,General Work In Progress           ,11,"1,392.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3317-      ,General Work In Progress           ,12,"1,392.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3317-      ,General Work In Progress           ,1,410
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3317-      ,General Work In Progress           ,2,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3317-      ,General Work In Progress           ,3,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3317-      ,General Work In Progress           ,4,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3317-      ,General Work In Progress           ,5,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3317-      ,General Work In Progress           ,6,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3317-      ,General Work In Progress           ,7,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3317-      ,General Work In Progress           ,8,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3317-      ,General Work In Progress           ,9,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3317-      ,General Work In Progress           ,10,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3317-      ,General Work In Progress           ,11,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3317-      ,General Work In Progress           ,12,547
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3317-      ,General Work In Progress           ,1,0
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3317-      ,General Work In Progress           ,2,"12,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3317-      ,General Work In Progress           ,3,"12,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3317-      ,General Work In Progress           ,4,"12,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3317-      ,General Work In Progress           ,5,"12,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3317-      ,General Work In Progress           ,6,"12,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3317-      ,General Work In Progress           ,7,"12,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3317-      ,General Work In Progress           ,8,"12,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3317-      ,General Work In Progress           ,9,"12,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3317-      ,General Work In Progress           ,10,"12,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3317-      ,General Work In Progress           ,11,"12,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3317-      ,General Work In Progress           ,12,"12,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3318-      ,General Work In Progress           ,1,696
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3318-      ,General Work In Progress           ,2,870
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3318-      ,General Work In Progress           ,3,870
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3318-      ,General Work In Progress           ,4,870
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3318-      ,General Work In Progress           ,5,870
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3318-      ,General Work In Progress           ,6,870
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3318-      ,General Work In Progress           ,7,870
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3318-      ,General Work In Progress           ,8,870
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3318-      ,General Work In Progress           ,9,870
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3318-      ,General Work In Progress           ,10,870
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3318-      ,General Work In Progress           ,11,870
PLATTERIVER,BUDGET,2016,Home,PR-107301-12-17-1 -3318-      ,General Work In Progress           ,12,870
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3318-      ,General Work In Progress           ,1,274
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3318-      ,General Work In Progress           ,2,342
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3318-      ,General Work In Progress           ,3,342
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3318-      ,General Work In Progress           ,4,342
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3318-      ,General Work In Progress           ,5,342
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3318-      ,General Work In Progress           ,6,342
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3318-      ,General Work In Progress           ,7,342
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3318-      ,General Work In Progress           ,8,342
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3318-      ,General Work In Progress           ,9,342
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3318-      ,General Work In Progress           ,10,342
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3318-      ,General Work In Progress           ,11,342
PLATTERIVER,BUDGET,2016,Home,PR-107301-38-17-1 -3318-      ,General Work In Progress           ,12,342
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3318-      ,General Work In Progress           ,1,0
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3318-      ,General Work In Progress           ,2,"58,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3318-      ,General Work In Progress           ,3,"58,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3318-      ,General Work In Progress           ,4,"58,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3318-      ,General Work In Progress           ,5,"58,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3318-      ,General Work In Progress           ,6,"58,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3318-      ,General Work In Progress           ,7,"58,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3318-      ,General Work In Progress           ,8,"58,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3318-      ,General Work In Progress           ,9,"58,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3318-      ,General Work In Progress           ,10,"58,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3318-      ,General Work In Progress           ,11,"58,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-107301-94-17-1 -3318-      ,General Work In Progress           ,12,"58,000.00"
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7001-      ,Maintenance of Substation Facilitie,1,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7001-      ,Maintenance of Substation Facilitie,2,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7001-      ,Maintenance of Substation Facilitie,3,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7001-      ,Maintenance of Substation Facilitie,4,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7001-      ,Maintenance of Substation Facilitie,5,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7001-      ,Maintenance of Substation Facilitie,6,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7001-      ,Maintenance of Substation Facilitie,7,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7001-      ,Maintenance of Substation Facilitie,8,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7001-      ,Maintenance of Substation Facilitie,9,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7001-      ,Maintenance of Substation Facilitie,10,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7001-      ,Maintenance of Substation Facilitie,11,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7001-      ,Maintenance of Substation Facilitie,12,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-62-17-1 -7001-      ,Maintenance of Substation Facilitie,1,0
PLATTERIVER,BUDGET,2016,Home,PR-570107-62-17-1 -7001-      ,Maintenance of Substation Facilitie,2,0
PLATTERIVER,BUDGET,2016,Home,PR-570107-62-17-1 -7001-      ,Maintenance of Substation Facilitie,3,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-62-17-1 -7001-      ,Maintenance of Substation Facilitie,4,0
PLATTERIVER,BUDGET,2016,Home,PR-570107-62-17-1 -7001-      ,Maintenance of Substation Facilitie,5,0
PLATTERIVER,BUDGET,2016,Home,PR-570107-62-17-1 -7001-      ,Maintenance of Substation Facilitie,6,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-62-17-1 -7001-      ,Maintenance of Substation Facilitie,7,0
PLATTERIVER,BUDGET,2016,Home,PR-570107-62-17-1 -7001-      ,Maintenance of Substation Facilitie,8,0
PLATTERIVER,BUDGET,2016,Home,PR-570107-62-17-1 -7001-      ,Maintenance of Substation Facilitie,9,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-62-17-1 -7001-      ,Maintenance of Substation Facilitie,10,0
PLATTERIVER,BUDGET,2016,Home,PR-570107-62-17-1 -7001-      ,Maintenance of Substation Facilitie,11,0
PLATTERIVER,BUDGET,2016,Home,PR-570107-62-17-1 -7001-      ,Maintenance of Substation Facilitie,12,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7001-      ,Building Maintenance               ,1,400
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7001-      ,Building Maintenance               ,2,400
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7001-      ,Building Maintenance               ,3,400
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7001-      ,Building Maintenance               ,4,400
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7001-      ,Building Maintenance               ,5,400
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7001-      ,Building Maintenance               ,6,400
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7001-      ,Building Maintenance               ,7,400
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7001-      ,Building Maintenance               ,8,400
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7001-      ,Building Maintenance               ,9,400
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7001-      ,Building Maintenance               ,10,400
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7001-      ,Building Maintenance               ,11,400
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7001-      ,Building Maintenance               ,12,400
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7001-      ,Building Maintenance               ,1,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7001-      ,Building Maintenance               ,2,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7001-      ,Building Maintenance               ,3,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7001-      ,Building Maintenance               ,4,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7001-      ,Building Maintenance               ,5,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7001-      ,Building Maintenance               ,6,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7001-      ,Building Maintenance               ,7,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7001-      ,Building Maintenance               ,8,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7001-      ,Building Maintenance               ,9,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7001-      ,Building Maintenance               ,10,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7001-      ,Building Maintenance               ,11,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7001-      ,Building Maintenance               ,12,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7002-      ,Maintenance of Substation Facilitie,1,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7002-      ,Maintenance of Substation Facilitie,2,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7002-      ,Maintenance of Substation Facilitie,3,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7002-      ,Maintenance of Substation Facilitie,4,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7002-      ,Maintenance of Substation Facilitie,5,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7002-      ,Maintenance of Substation Facilitie,6,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7002-      ,Maintenance of Substation Facilitie,7,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7002-      ,Maintenance of Substation Facilitie,8,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7002-      ,Maintenance of Substation Facilitie,9,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7002-      ,Maintenance of Substation Facilitie,10,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7002-      ,Maintenance of Substation Facilitie,11,200
PLATTERIVER,BUDGET,2016,Home,PR-570107-47-17-1 -7002-      ,Maintenance of Substation Facilitie,12,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7002-      ,Building Maintenance               ,1,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7002-      ,Building Maintenance               ,2,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7002-      ,Building Maintenance               ,3,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7002-      ,Building Maintenance               ,4,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7002-      ,Building Maintenance               ,5,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7002-      ,Building Maintenance               ,6,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7002-      ,Building Maintenance               ,7,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7002-      ,Building Maintenance               ,8,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7002-      ,Building Maintenance               ,9,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7002-      ,Building Maintenance               ,10,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7002-      ,Building Maintenance               ,11,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-47-17-1 -7002-      ,Building Maintenance               ,12,200
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7002-      ,Building Maintenance               ,1,150
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7002-      ,Building Maintenance               ,2,150
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7002-      ,Building Maintenance               ,3,150
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7002-      ,Building Maintenance               ,4,150
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7002-      ,Building Maintenance               ,5,150
PLATTERIVER,BUDGET,2016,Home,PR-935101-62-17-1 -7002-      ,Building Maintenance               ,6,150
